Geneid,Entity,Symbol,0_R1,0_R2,2.5_R1,2.5_R2,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2,30_R1,30_R2
gene-b1773,host,ydjI,3.8066624897703196,1.0986122886681098,3.7376696182833684,1.791759469228055,3.713572066704308,1.9459101490553132,3.6109179126442243,1.0986122886681098,3.8066624897703196,0.0,4.553876891600541,1.6094379124341003
gene-b1955,host,yedP,5.3230099791384085,3.784189633918261,5.0369526024136295,3.828641396489095,3.7612001156935624,2.772588722239781,3.7376696182833684,1.9459101490553132,3.58351893845611,1.0986122886681098,4.77912349311153,2.0794415416798357
gene-b4125,host,dcuS,6.423246963533519,4.700480365792417,5.950642552587727,4.875197323201151,4.6913478822291435,3.713572066704308,4.634728988229636,2.833213344056216,4.762173934797756,2.3978952727983707,5.529429087511423,2.772588722239781
gene-b0666,host,metU,9.288319413292772,7.4770384723196965,8.845201135339584,7.24422751560335,7.822845290279774,6.4967749901858625,,5.69035945432406,7.239214973779806,5.099866427824199,6.752270376141742,5.062595033026967
gene-b0425,host,panE,7.0630481633881725,5.723585101952381,6.767343125265392,5.583496308781699,4.990432586778736,4.653960350157523,4.574710978503383,3.295836866004329,4.634728988229636,2.6390573296152584,5.056245805348308,2.9444389791664403
gene-b0774,host,bioA,7.558516743045645,6.184148890937483,7.433666540166168,6.410174881966167,5.564520407322694,5.313205979041787,4.844187086458591,3.8501476017100584,5.056245805348308,2.995732273553991,5.2574953720277815,3.6635616461296463
gene-b3334,host,gspM,4.219507705176107,2.5649493574615367,4.04305126783455,2.3978952727983707,3.8066624897703196,1.9459101490553132,3.713572066704308,0.6931471805599453,3.970291913552122,0.6931471805599453,4.976733742420574,0.0
gene-b3516,host,gadX,7.7306140660637395,5.225746673713202,7.8628820346414905,5.768320995793772,5.44673737166631,4.477336814478207,4.663439094112067,3.258096538021482,4.927253685157205,1.9459101490553132,5.272999558563747,2.833213344056216
gene-b3276,host,alaU,8.931684110731714,7.098375638590786,8.135639903354386,7.173958319756794,6.900730664045173,7.4645098346365275,7.15305163493748,5.488937726156687,,5.159055299214529,,5.5909869805108565
gene-b3826,host,yigL,7.362010551259734,5.676753802268282,7.124478262493424,6.066108090103747,5.2574953720277815,5.0689042022202315,4.762173934797756,3.713572066704308,5.117993812416755,3.258096538021482,5.556828061699537,3.7612001156935624
gene-b0474,host,adk,9.492808877375076,8.272570608424903,9.315960853839867,8.045588280803528,7.498315870766981,7.050989447068045,6.238324625039508,5.84354441703136,6.577861357721047,5.2574953720277815,5.950642552587727,5.429345628954441
gene-b4213,host,cpdB,6.133398042996649,5.1298987149230735,6.375024819828097,5.153291594497779,5.111987788356544,4.143134726391533,4.948759890378168,2.5649493574615367,5.1298987149230735,2.833213344056216,5.799092654460526,2.9444389791664403
gene-b0863,host,artI,7.599401333415815,6.369900982828227,7.503289630675082,6.418364935936212,5.44673737166631,5.153291594497779,4.574710978503383,3.6888794541139363,4.709530201312334,3.4339872044851463,4.875197323201151,3.6635616461296463
gene-T4p067,phage,55.2,3.367295829986474,0.0,10.434645075274037,6.980075940561763,,8.886823846515187,,7.071573364211532,,7.7266536648476425,,7.798523053625206
gene-b3248,host,yhdE,8.972844314437573,5.673323267171493,6.75343791859778,6.261491684321042,4.74493212836325,5.14166355650266,4.04305126783455,4.007333185232471,4.356708826689592,3.044522437723423,4.8283137373023015,3.5553480614894135
gene-b3397,host,nudE,7.650644551436897,5.645446897643238,6.79346613258001,5.934894195619588,5.093750200806762,4.812184355372417,4.532599493153256,3.970291913552122,4.770684624465665,3.1354942159291497,5.003946305945459,3.1780538303479458
gene-b2166,host,psuK,3.5263605246161616,0.0,3.713572066704308,1.3862943611198906,3.7612001156935624,1.6094379124341003,3.8066624897703196,1.0986122886681098,3.871201010907891,0.0,4.6913478822291435,0.6931471805599453
gene-b1926,host,fliT,3.4965075614664802,2.1972245773362196,3.4339872044851463,2.1972245773362196,3.2188758248682006,0.6931471805599453,3.2188758248682006,1.0986122886681098,2.8903717578961645,0.6931471805599453,4.060443010546419,1.0986122886681098
gene-b3821,host,pldA,7.507141079727608,5.872117789475416,7.261927092702751,5.929589143389895,5.438079308923196,4.795790545596741,4.962844630259907,4.07753744390572,5.030437921392435,3.332204510175204,5.598421958998375,3.828641396489095
gene-b1418,host,cybB,7.392647520721623,5.568344503761097,6.923628628138427,5.66988092298052,5.25227342804663,4.7535901911063645,4.5217885770490405,3.332204510175204,4.564348191467836,3.044522437723423,4.454347296253507,2.995732273553991
gene-b1636,host,pdxY,6.295266001439646,6.113682179832232,6.289715570908998,6.298949246855942,5.030437921392435,5.484796933490655,4.356708826689592,3.4011973816621555,3.970291913552122,3.044522437723423,4.787491742782046,2.9444389791664403
gene-b1490,host,dosC,5.4510384535657,4.04305126783455,5.521460917862246,3.970291913552122,4.110873864173311,2.70805020110221,3.784189633918261,2.1972245773362196,3.8066624897703196,1.6094379124341003,4.859812404361672,1.791759469228055
gene-b2121,host,yehP,4.189654742026425,1.0986122886681098,4.382026634673881,1.9459101490553132,3.784189633918261,1.0986122886681098,4.174387269895637,0.0,3.970291913552122,2.0794415416798357,4.997212273764115,0.6931471805599453
gene-b3252,host,csrD,6.98933526597456,5.5254529391317835,6.773080375655535,5.996452088619021,5.3981627015177525,4.969813299576001,5.003946305945459,4.07753744390572,5.111987788356544,3.4965075614664802,5.720311776607412,3.6888794541139363
gene-b1103,host,hinT,7.547501682814967,5.8377304471659395,7.097548850614793,5.945420608606575,5.3706380281276624,4.997212273764115,4.290459441148391,3.784189633918261,4.605170185988092,3.1354942159291497,4.564348191467836,3.4965075614664802
gene-b3804,host,hemD,7.016609683894219,5.849324779946859,6.821107472256465,6.51025834052315,5.0238805208462765,5.313205979041787,4.653960350157523,,4.709530201312334,3.7612001156935624,5.44673737166631,3.970291913552122
gene-b4373,host,rimI,6.974478911025045,4.962844630259907,6.616065185132817,5.71042701737487,4.709530201312334,4.574710978503383,4.143134726391533,3.5263605246161616,4.394449154672439,2.833213344056216,4.454347296253507,3.1354942159291497
gene-b3999,host,yjaG,7.189922170745808,5.676753802268282,7.020190708311925,5.762051382780177,5.3471075307174685,4.941642422609304,4.634728988229636,3.784189633918261,4.624972813284271,3.7376696182833684,5.049856007249537,3.8066624897703196
gene-b1040,host,csgD,4.897839799950911,3.332204510175204,5.14166355650266,3.258096538021482,3.1780538303479458,2.0794415416798357,3.091042453358316,1.3862943611198906,3.4011973816621555,1.3862943611198906,4.2626798770413155,1.6094379124341003
gene-b2311,host,ubiX,7.103322062526113,4.6913478822291435,6.569481420414296,5.272999558563747,4.51085950651685,3.4965075614664802,4.007333185232471,2.0794415416798357,3.713572066704308,0.6931471805599453,4.48863636973214,1.6094379124341003
gene-b0119,host,yacL,5.8289456176102075,5.823045895483019,5.424950017481403,5.594711379601839,4.330733340286331,5.1298987149230735,3.784189633918261,3.6635616461296463,3.871201010907891,2.9444389791664403,4.499809670330265,2.8903717578961645
gene-b3796,host,argX,10.200401876301486,7.998671361015776,9.122710622015209,7.655390644826152,7.959275960116396,6.786716950605081,6.822197390620491,5.25227342804663,6.536691597591305,4.8283137373023015,6.244166900663736,4.795790545596741
gene-b2452,host,eutH,4.477336814478207,2.6390573296152584,4.532599493153256,2.0794415416798357,4.442651256490317,2.302585092994046,4.2626798770413155,1.0986122886681098,4.276666119016055,0.0,5.204006687076795,0.6931471805599453
gene-b2447,host,yffP,3.8918202981106265,2.1972245773362196,3.9318256327243257,2.3978952727983707,3.6375861597263857,2.0794415416798357,3.4011973816621555,1.3862943611198906,3.4339872044851463,0.6931471805599453,4.605170185988092,0.6931471805599453
gene-b0812,host,dps,8.15908865466791,7.60489448081162,8.45553053102413,7.080867896690782,6.826545223556594,6.338594078203183,5.389071729816501,5.1647859739235145,5.568344503761097,4.477336814478207,5.3230099791384085,4.477336814478207
gene-b3167,host,rbfA,6.71174039505618,6.0473721790462776,6.705639094860003,6.594413459749778,5.91350300563827,6.410174881966167,5.062595033026967,5.247024072160486,4.941642422609304,4.584967478670572,4.709530201312334,4.219507705176107
gene-b3895,host,fdhD,6.608000625296087,5.204006687076795,6.148468295917647,5.204006687076795,4.867534450455582,4.248495242049359,4.430816798843313,2.6390573296152584,4.499809670330265,1.0986122886681098,5.529429087511423,1.791759469228055
gene-b2096,host,gatY,7.719129840906732,7.589335823170617,7.709756864454165,7.496097345175956,6.366470447731438,6.7226297948554485,5.8944028342648505,5.3981627015177525,5.834810737062605,5.214935757608986,5.560681631015528,5.332718793265369
gene-b2358,host,yfdO,2.833213344056216,0.0,2.4849066497880004,0.6931471805599453,2.6390573296152584,0.0,2.9444389791664403,0.0,3.295836866004329,0.0,3.871201010907891,0.0
gene-b3441,host,yhhY,5.41610040220442,3.8501476017100584,5.0238805208462765,3.6888794541139363,3.871201010907891,3.1780538303479458,3.7376696182833684,1.3862943611198906,3.8066624897703196,1.0986122886681098,4.927253685157205,1.6094379124341003
gene-b2522,host,sseB,7.353081920515432,5.849324779946859,7.621195162809845,6.144185634125646,5.87493073085203,5.393627546352362,5.1298987149230735,3.784189633918261,5.170483995038151,3.4339872044851463,4.844187086458591,3.2188758248682006
gene-b4655,host,ythA,2.995732273553991,1.0986122886681098,3.044522437723423,1.0986122886681098,2.4849066497880004,1.6094379124341003,3.044522437723423,0.6931471805599453,2.6390573296152584,0.0,3.58351893845611,1.0986122886681098
gene-b4586,host,ykfM,2.9444389791664403,1.6094379124341003,3.6375861597263857,1.791759469228055,3.1780538303479458,1.0986122886681098,2.70805020110221,1.9459101490553132,3.258096538021482,1.6094379124341003,3.8918202981106265,0.6931471805599453
gene-b3352,host,yheS,7.62657020629066,6.261491684321042,7.537962659768208,6.873163834212518,5.973809611869261,5.736572297479192,5.389071729816501,4.74493212836325,5.54907608489522,4.248495242049359,6.22455842927536,4.23410650459726
gene-b2515,host,ispG,8.174702882469461,6.918695219020472,8.552367266423891,7.508238774678663,6.646390514847729,6.4692503167957724,6.0014148779611505,5.313205979041787,6.0867747269123065,4.584967478670572,5.631211781821365,4.836281906951478
gene-b0476,host,aes,7.9676267393338165,4.07753744390572,5.393627546352362,3.6888794541139363,,2.6390573296152584,4.727387818712341,2.3978952727983707,4.3694478524670215,2.0794415416798357,4.962844630259907,2.4849066497880004
gene-T4p231,phage,I-TevIII,2.4849066497880004,1.3862943611198906,7.2399325913204695,2.302585092994046,,6.663132695990803,,,,,,
gene-b4722,host,idlP,3.4965075614664802,2.6390573296152584,2.70805020110221,1.9459101490553132,2.4849066497880004,2.0794415416798357,2.4849066497880004,1.0986122886681098,,0.0,,0.6931471805599453
gene-b2112,host,yehE,5.707110264748875,2.833213344056216,4.709530201312334,2.4849066497880004,3.4965075614664802,2.0794415416798357,2.5649493574615367,1.3862943611198906,2.70805020110221,0.6931471805599453,3.4965075614664802,0.6931471805599453
gene-b2309,host,hisJ,7.947325027016463,7.133295954896068,8.287025025165063,7.4489161025442,6.670766320845874,6.376726947898627,5.087596335232384,4.6913478822291435,5.231108616854587,3.5263605246161616,5.241747015059643,3.58351893845611
gene-b3020,host,ygiS,5.5909869805108565,3.7376696182833684,5.241747015059643,4.007333185232471,4.51085950651685,2.8903717578961645,4.499809670330265,1.791759469228055,4.836281906951478,2.3978952727983707,5.560681631015528,2.3978952727983707
gene-b4414,host,tff,10.200364720227393,8.39502555744203,9.627536402960045,8.525558107747866,,8.257385655730436,,6.881411303642535,7.4413203897176174,6.269096283706261,6.815639990074331,6.338594078203183
gene-b0573,host,cusF,4.574710978503383,2.0794415416798357,4.394449154672439,2.4849066497880004,3.1780538303479458,1.6094379124341003,3.5553480614894135,0.6931471805599453,2.772588722239781,0.6931471805599453,3.828641396489095,0.6931471805599453
gene-b1502,host,ydeQ,2.8903717578961645,1.791759469228055,3.9318256327243257,0.6931471805599453,3.1780538303479458,1.3862943611198906,3.332204510175204,0.0,3.6109179126442243,0.6931471805599453,4.382026634673881,0.0
gene-b1438,host,hicB,4.5217885770490405,2.9444389791664403,4.248495242049359,2.70805020110221,3.1780538303479458,2.302585092994046,3.1354942159291497,1.0986122886681098,2.772588722239781,1.3862943611198906,3.4965075614664802,0.6931471805599453
gene-T4p065,phage,55,3.4339872044851463,0.6931471805599453,9.552368574168076,5.720311776607412,,8.952734767106872,,,,,,
gene-b4833,host,kilS,2.3978952727983707,0.0,2.6390573296152584,0.0,2.1972245773362196,0.0,1.9459101490553132,0.0,2.1972245773362196,0.0,2.8903717578961645,0.0
gene-b2006,host,yeeW,4.927253685157205,2.8903717578961645,3.8918202981106265,2.5649493574615367,3.4965075614664802,2.1972245773362196,3.295836866004329,1.0986122886681098,2.8903717578961645,1.791759469228055,4.02535169073515,1.0986122886681098
gene-b1042,host,csgA,4.04305126783455,2.8903717578961645,4.127134385045092,2.4849066497880004,2.995732273553991,1.9459101490553132,2.833213344056216,0.0,3.044522437723423,0.6931471805599453,4.248495242049359,0.0
gene-b2089,host,insF5,5.247024072160486,2.772588722239781,4.762173934797756,3.4965075614664802,4.127134385045092,2.302585092994046,4.060443010546419,1.6094379124341003,3.871201010907891,0.6931471805599453,4.700480365792417,1.0986122886681098
gene-T4p124,phage,gene-T4p124_gene_nudE,3.6635616461296463,0.0,7.195187320178709,4.127134385045092,,8.460622839927844,,8.30844552038576,,6.579251212010101,,6.391917113392602
gene-b0640,host,holA,6.839476438228843,5.501258210544727,7.051855622955894,6.338594078203183,5.236441962829949,5.087596335232384,4.6913478822291435,3.8501476017100584,4.700480365792417,3.1354942159291497,4.727387818712341,3.713572066704308
gene-b2616,host,recN,6.523562306149512,5.0238805208462765,6.396929655216146,5.0689042022202315,4.882801922586371,4.060443010546419,4.718498871295094,3.6888794541139363,4.852030263919617,4.007333185232471,5.3230099791384085,3.8066624897703196
gene-b4180,host,rlmB,6.60934924316738,5.6131281063880705,7.023758954738443,6.222576268071369,5.209486152841421,5.37989735354046,4.634728988229636,4.060443010546419,4.68213122712422,3.912023005428146,4.804021044733257,3.6635616461296463
gene-T4p233,phage,mobE,,1.0986122886681098,7.220373836723949,0.0,8.474911799159631,3.044522437723423,,,,,,
gene-b2876,host,yqeC,3.784189633918261,1.3862943611198906,4.406719247264253,2.3978952727983707,3.871201010907891,1.9459101490553132,3.713572066704308,0.6931471805599453,3.784189633918261,0.6931471805599453,4.77912349311153,1.3862943611198906
gene-b2064,host,asmA,7.513163545234075,5.963579343618446,7.557472901614746,6.626717749249025,5.8888779583328805,5.501258210544727,5.3612921657094255,4.276666119016055,5.424950017481403,3.970291913552122,5.703782474656201,3.6888794541139363
gene-b1576,host,ydfD,1.6094379124341003,1.3862943611198906,2.70805020110221,0.6931471805599453,2.302585092994046,0.0,1.791759469228055,0.6931471805599453,2.302585092994046,0.0,3.258096538021482,0.0
gene-b2602,host,yfiL,4.727387818712341,2.70805020110221,4.0943445622221,3.044522437723423,3.8918202981106265,2.6390573296152584,3.295836866004329,2.70805020110221,3.258096538021482,2.70805020110221,3.8501476017100584,2.1972245773362196
gene-b0381,host,ddlA,7.284134806195205,6.470799503782602,7.455298485683291,6.546785410760524,5.730099782973574,5.627621113690637,4.820281565605037,4.3694478524670215,4.969813299576001,3.6375861597263857,5.455321115357702,3.871201010907891
gene-b2408,host,yfeN,3.9318256327243257,3.258096538021482,4.07753744390572,2.4849066497880004,3.5553480614894135,1.3862943611198906,3.332204510175204,1.0986122886681098,3.4339872044851463,1.3862943611198906,4.6443908991413725,0.0
